code,name,pop
10009150008,龍岩村,4870
10009150009,潮厝村,1398
10009160001,臺西村,1786
10009160002,海北村,154
10009160003,海南村,5087
10009160004,海口村,9965
10009160005,溪頂村,2452
10009160006,牛厝村,2303
10009160007,泉州村,8531
10009160008,光華村,8675
10009160009,五榔村,5252
10009160010,山寮村,7017
10009160011,富琦村,3758
10009160012,永豐村,5565
10009160013,和豐村,6700
10009160014,蚊港村,8849
10009160015,五港村,4425
10009170001,長南村,7071
10009170002,長北村,6421
10009170003,子茂村,8939
10009170004,後湖村,3651
10009170005,山內村,1502
10009170006,合和村,3724
10009170007,五塊村,4397
10009170008,潭西村,4364
10009170009,潭東村,9645
10009170010,客厝村,1534
10009170011,卓運村,1202
10009170012,頂寮村,6705
10009170013,下寮村,9171
10009170014,龍岩村,2382
10009170015,西莊村,9128
10009170016,鹿北村,233
10009170017,鹿南村,1368
10009170018,瓦?村,7728
10009170019,內寮村,3112
10009170020,崙仔村,7560
10009170021,新吉村,8893
10009180001,四湖村,3912
10009180002,新庄村,9324
10009180003,溪底村,3664
10009180004,鹿場村,3932
10009180005,湖西村,968
10009180006,施湖村,1832
10009180007,湖寮村,4794
10009180008,蔡厝村,788
10009180009,飛沙村,6252
10009180010,三姓村,2222
10009180011,內湖村,8045
10009180012,羊調村,4741
10009180013,崙北村,8858
10009180014,崙南村,8870
10009180015,廣溝村,1146
10009180016,?子村,2315
10009180017,林厝村,9640
10009180018,林東村,6905
10009180019,溪尾村,8679
10009180020,飛東村,3077
10009180021,?東村,2851
10009190001,湖東村,778
10009190002,口湖村,5115
10009190003,頂湖村,6025
10009190004,埔北村,9679
10009190005,埔南村,375
10009190006,謝厝村,5739
10009190007,蚵寮村,4802
10009190008,下崙村,9773
10009190009,崙中村,6220
10009190010,崙東村,2789
10009190011,青蚶村,1670
10009190012,港東村,6389
10009190013,港西村,3133
10009190014,臺子村,1879
10009190015,成龍村,545
10009190016,湖口村,3144
10009190017,水井村,2236
10009190018,後厝村,6361
10009190019,梧南村,8221
10009190020,梧北村,4643
10009190021,過港村,1739
10009200001,水北村,4720
10009200002,水南村,8685
10009200003,海埔村,1884
10009200004,土厝村,1307
10009200005,春埔村,7840
10009200006,西井村,4998
10009200007,車港村,2860
10009200008,蘇秦村,7823
10009200009,灣東村,3377
10009200010,灣西村,1985
10009200011,萬興村,5641
10009200012,尖山村,2975
10009200013,大山村,3114
10009200014,大溝村,687
10009200015,順興村,7931
10009200016,蕃薯村,4874
10009200017,山腳村,3703
10009200018,松北村,9413
10009200019,松中村,9429
10009200020,松西村,486
10009200021,??埔村,6918
10009200022,塭底村,9952
10009200023,後寮村,6735
10009200024,溪墘村,9315
10010010001,太保里,7860
10010010002,後庄里,7943
10010010003,前潭里,2019
10010010004,後潭里,3136
10010010005,梅埔里,1933
10010010006,春珠里,5023
10010010007,崙頂里,2217
10010010008,東勢里,903
10010010009,新埤里,7361
10010010010,舊埤里,2698
10010010011,田尾里,2083
10010010012,港尾里,3549
10010010013,過溝里,8858
10010010014,麻寮里,2470
10010010015,南新里,2567
10010010016,北新里,3635
10010010017,埤鄉里,1688
10010010018,安仁里,2353
10010020001,安福里,7010
10010020002,平和里,1850
10010020003,內厝里,5789
10010020004,開元里,2163
10010020005,順天里,8246
10010020006,中正里,1521
10010020007,博厚里,9787
10010020008,文化里,4431
10010020009,永和里,5688
10010020010,竹圍里,2464
10010020011,新寮里,848
10010020012,?溪里,9773
10010020013,溪口里,7660
10010020014,德興里,9751
10010020015,仁和里,3747
10010020016,大鄉里,577
10010020017,大葛里,2258
10010020018,佳禾里,4751
10010020019,竹村里,5904
10010020020,崁前里,8816
10010020021,順安里,4736
10010020022,崁後里,9195
10010020023,德家里,7854
10010020024,新庄里,7501
10010020025,梅華里,9025
10010020026,松華里,5859
10010020027,南竹里,1885
10010030001,岱江里,1601
10010030002,九龍里,1834
10010030003,岑海里,2111
10010030004,興中里,6888
10010030005,光復里,1589
10010030006,見龍里,5025
10010030007,新厝里,1656
10010030008,龍江里,3993
10010030009,新岑里,5835
10010030010,新民里,2346
10010030011,復興里,6418
10010030012,好美里,795
10010030013,永安里,5913
10010030014,東港里,1724
10010030015,江山里,5521
10010030016,菜舖里,6274
10010030017,考試里,2075
10010030018,振寮里,5091
10010030019,西安里,1379
10010030020,東安里,9483
10010030021,中安里,6135
10010030022,樹林里,9307
10010030023,貴舍里,2816
10010040001,東林里,6963
10010040002,西林里,1635
10010040003,吉林里,207
10010040004,平林里,1230
10010040005,明華里,9063
10010040006,明和里,6200
10010040007,排路里,9465
10010040008,西結里,8638
10010040009,湖北里,3681
10010040010,大糖里,6090
10010040011,大美里,1069
10010040012,過溪里,7464
10010040013,中坑里,6693
10010040014,上林里,7313
10010040015,中林里,9099
10010040016,三和里,3269
10010040017,溝背里,2236
10010040018,義和里,7103
10010040019,內林里,3761
10010040020,三角里,7142
10010040021,三村里,103
10010050001,東榮村,5770
10010050002,中樂村,1852
10010050003,西安村,5681
10010050004,寮頂村,9743
10010050005,福權村,9555
10010050006,東湖村,882
10010050007,頂崙村,6809
10010050008,菁埔村,2083
10010050009,中和村,7863
10010050010,平和村,321
10010050011,西昌村,419
10010050012,豊收村,8054
10010050013,三興村,5038
10010050014,東興村,194
10010050015,鎮北村,5335
10010050016,興中村,5075
10010050017,興南村,97
10010050018,福興村,4333
10010050019,文隆村,4917
10010050020,山中村,3074
10010050021,中央村,2991
10010050022,北斗村,2677
10010050023,?福村,621
10010050024,大崎村,7650
10010050025,秀林村,2682
10010050026,松山村,744
10010050027,金興村,6999
10010050028,福樂村,40
10010060001,溪東村,4249
10010060002,溪西村,4884
10010060003,溪北村,670
10010060004,游東村,142
10010060005,游西村,3675
10010060006,柴林村,4692
10010060007,林腳村,5318
10010060008,美南村,8076
10010060009,美北村,6483
10010060010,本厝村,6423
10010060011,柳溝村,2441
10010060012,疊溪村,1569
10010060013,妙崙村,5093
10010060014,坪頂村,9532
10010070001,宮前村,8933
10010070002,宮後村,5295
10010070003,大興村,1957
10010070004,福德村,8155
10010070005,古民村,1392
10010070006,中庄村,2400
10010070007,大潭村,7380
10010070008,西庄村,6031
10010070009,埤子村,5791
10010070010,南崙村,4116
10010070011,北崙村,6270
10010070012,海瀛村,1943
10010070013,月眉村,5148
10010070014,月潭村,6953
10010070015,溪北村,2051
10010070016,三間村,3174
10010070017,中洋村,1452
10010070018,菜公村,9899
10010070019,安和村,6521
10010070020,潭大村,1871
10010070021,南港村,7905
10010070022,板頭村,2154
10010070023,共和村,360
10010080001,蒜頭村,6773
10010080002,蒜東村,4569
10010080003,蒜南村,3771
10010080004,工廠村,9942
10010080005,灣南村,2307
10010080006,灣北村,221
10010080007,雙涵村,9334
10010080008,塗師村,9294
10010080009,三義村,8869
10010080010,港美村,7547
10010080011,豐美村,418
10010080012,六斗村,5730
10010080013,崙陽村,3459
10010080014,蘇厝村,8217
10010080015,竹本村,8239
10010080016,永賢村,2730
10010080017,魚寮村,9257
10010080018,潭墘村,9320
10010080019,正義村,8650
10010080020,溪厝村,4188
10010080021,六腳村,8038
10010080022,六南村,5958
10010080023,崩山村,2715
10010080024,古林村,1458
10010080025,更寮村,5638
10010090001,東石村,9524
10010090002,猿樹村,5678
10010090003,型厝村,8068
10010090004,塭港村,8975
10010090005,三家村,2103
10010090006,永屯村,2271
10010090007,海埔村,7617
10010090008,龍港村,2525
10010090009,副瀨村,5766
10010090010,下揖村,9156
10010090011,頂揖村,1920
10010090012,溪下村,7921
10010090013,港墘村,5683
10010090014,蔦松村,2840
10010090015,圍潭村,7281
10010090016,洲仔村,7334
10010090017,東崙村,2309
10010090018,西崙村,9570
10010090019,塭仔村,6583
10010090020,網寮村,3041
10010090021,掌潭村,7889
10010090022,港口村,891
10010090023,鰲鼓村,8956
10010100001,岸腳村,4295
10010100002,義竹村,6269
10010100003,六桂村,8240
10010100004,仁里村,5950
10010100005,傳芳村,8297
10010100006,頭竹村,2689
10010100007,五厝村,3836
10010100008,中平村,6388
10010100009,埤前村,5172
10010100010,平溪村,2191
10010100011,後鎮村,3998
10010100012,北華村,3854
10010100013,新店村,5338
10010100014,東過村,8128
10010100015,西過村,1625
10010100016,官和村,6120
10010100017,官順村,9404
10010100018,新富村,9943
10010100019,東光村,3981
10010100020,東榮村,8109
10010100021,龍蛟村,1724
10010100022,溪洲村,1567
10010110001,後寮村,6371
10010110002,鹿東村,7859
10010110003,鹿草村,5933
10010110004,西井村,4931
10010110005,豊稠村,7915
10010110006,重寮村,3565
10010110007,施家村,6856
10010110008,下潭村,1436
10010110009,光潭村,7028
10010110010,碧潭村,2617
10010110011,松竹村,1701
10010110012,竹山村,5252
10010110013,後堀村,6289
10010110014,三角村,2714
10010110015,下麻村,7149
10010120001,水上村,7900
10010120002,水頭村,1771
10010120003,大堀村,3340
10010120004,大崙村,5932
10010120005,塗溝村,5448
10010120006,粗溪村,4281
10010120007,下寮村,3995
10010120008,三和村,9343
10010120009,回歸村,8816
10010120010,三鎮村,4023
10010120011,靖和村,1200
10010120012,南和村,2636
10010120013,龍德村,8918
10010120014,溪洲村,1707
10010120015,柳林村,946
10010120016,柳鄉村,4627
10010120017,柳新村,6084
10010120018,寬士村,2534
10010120019,民生村,3424
10010120020,忠和村,9250
10010120021,中庄村,4526
10010120022,南鄉村,7928
10010120023,三界村,1156
10010120024,國姓村,250
10010120025,內溪村,5790
10010120026,義興村,4794
10010130001,中埔村,9828
10010130002,?館村,2962
10010130003,龍門村,7952
10010130004,裕民村,273
10010130005,金蘭村,3203
10010130006,富收村,2449
10010130007,和睦村,2729
10010130008,和美村,4244
10010130009,和興村,4839
10010130010,隆興村,8303
10010130011,義仁村,6759
10010130012,社口村,6764
10010130013,灣潭村,968
10010130014,石?村,3396
10010130015,頂埔村,5732
10010130016,同仁村,2295
10010130017,瑞豐村,7978
10010130018,沄水村,2733
10010130019,三層村,9794
10010130020,深坑村,3379
10010130021,東興村,4251
10010130022,中崙村,7443
10010140001,竹崎村,2875
10010140002,和平村,6715
10010140003,坑頭村,2573
10010140004,沙坑村,5471
10010140005,獅埜村,8838
10010140006,義和村,6019
10010140007,義仁村,9759
10010140008,灣橋村,5642
10010140009,鹿滿村,5561
10010140010,紫雲村,3698
10010140011,內埔村,4369
10010140012,昇平村,7078
10010140013,白杞村,4603
10010140014,桃源村,6098
10010140015,塘興村,793
10010140016,義隆村,5720
10010140017,龍山村,58
10010140018,文?村,6886
10010140019,金獅村,8904
10010140020,復金村,8537
10010140021,緞繻村,9811
10010140022,仁壽村,5335
10010140023,中和村,8814
10010140024,光華村,4288
10010150001,梅東村,4511
10010150002,梅南村,5358
10010150003,過山村,6036
10010150004,梅北村,5832
10010150005,圳南村,9619
10010150006,永興村,8139
10010150007,半天村,4884
10010150008,圳北村,8584
10010150009,大南村,154
10010150010,?溪村,8880
10010150011,安靖村,6623
10010150012,太平村,5956
10010150013,碧湖村,351
10010150014,太興村,650
10010150015,瑞?村,2951
10010150016,瑞里村,6312
10010150017,太和村,2421
10010150018,龍眼村,6765
10010160001,江西村,4329
10010160002,內甕村,627
10010160003,新福村,1592
10010160004,下坑村,9982
10010160005,番路村,1482
10010160006,民和村,5375
10010160007,觸口村,1459
10010160008,大湖村,861
10010160009,公田村,7069
10010160010,公興村,5413
10010160011,草山村,3161
10010170001,大埔村,4163
10010170002,和平村,1722
10010170003,永樂村,648
10010170004,茄苳村,8400
10010170005,西興村,7875
10010180001,中山村,2636
10010180002,中正村,7741
10010180003,香林村,8504
10010180004,十字村,9081
10010180005,來吉村,7123
10010180006,豐山村,7127
10010180007,達邦村,7007
10010180008,樂野村,3893
10010180009,里佳村,9766
10010180010,山美村,1856
10010180011,新美村,5425
10010180012,茶山村,3373
10013010001,光榮里,6340
10013010002,文明里,6612
10013010003,武廟里,9079
10013010004,大同里,5461
10013010005,泰安里,2773
10013010006,端正里,5695
10013010007,民權里,7320
10013010008,大埔里,2722
10013010009,必信里,9960
10013010010,崇智里,2793
10013010011,崇禮里,4710
10013010012,維新里,1886
10013010013,安樂里,7320
10013010014,平和里,5304
10013010015,楠樹里,1795
10013010016,扶風里,6977
10013010017,慶春里,9355
10013010018,金泉里,1061
10013010019,勝豐里,7159
10013010020,橋南里,180
10013010021,橋北里,1987
10013010022,長春里,7604
10013010023,豐榮里,332
10013010024,豐源里,5372
10013010025,豐田里,7562
10013010026,大連里,6377
10013010027,湖西里,2632
10013010028,湖南里,4578
10013010029,歸心里,877
10013010030,瑞光里,9198
10013010031,新生里,7004
10013010032,頂宅里,4753
10013010033,厚生里,8809
10013010034,擇仁里,1684
10013010035,建國里,5149
10013010036,一心里,1084
10013010037,萬年里,79
10013010038,義勇里,5815
10013010039,光華里,5969
10013010040,永安里,9602
10013010041,新興里,7922
10013010042,公館里,4116
10013010043,龍華里,9097
10013010044,玉成里,2010
10013010045,頂柳里,1897
10013010046,大湖里,4760
10013010047,凌雲里,4500
10013010048,鵬程里,2098
10013010049,安鎮里,7871
10013010050,永光里,5897
10013010051,大洲里,5206
10013010053,大武里,3025
10013010054,前進里,8276
10013010055,清溪里,6739
10013010056,長安里,3201
10013010057,永順里,1697
10013010058,永昌里,8121
10013010059,斯文里,6898
10013010060,華山里,6948
10013010061,興樂里,263
10013010062,明正里,8471
10013010063,太平里,3045
10013010064,中正里,1435
10013010065,勝利里,6538
10013010066,永城里,9308
10013010067,溝美里,7820
10013010068,北勢里,7933
10013010069,北興里,9834
10013010070,仁愛里,140
10013010071,廣興里,4366
10013010073,崇蘭里,6014
10013010074,空翔里,8087
10013010075,潭墘里,3944
10013010076,三山里,4688
10013010077,海豐里,2596
10013010078,仁義里,8199
10013010079,和興里,758
10013010080,信和里,193
10013010081,崇武里,4524
10013020001,潮州里,7269
10013020002,同榮里,1750
10013020003,新榮里,1538
10013020004,新生里,6219
10013020005,光華里,4429
10013020006,彭城里,9942
10013020007,三星里,3179
10013020008,三共里,5929
10013020009,三和里,9788
10013020010,五魁里,4491
10013020011,蓬萊里,8379
10013020012,八爺里,4275
10013020013,永春里,7436
10013020014,富春里,8575
10013020015,光春里,3937
10013020016,興美里,2093
10013020017,檨子里,5805
10013020018,九塊里,627
10013020019,泗林里,1936
10013020020,四春里,6451
10013020021,崙東里,7858
10013030001,新勝里,1875
10013030002,頂新里,223
10013030003,頂中里,8918
10013030004,東和里,3089
10013030005,興台里,6495
10013030006,中興里,7076
10013030007,朝安里,6620
10013030008,八德里,7312
10013030009,東隆里,1818
10013030010,豐漁里,1431
10013030011,盛漁里,2016
10013030012,興漁里,1579
10013030013,鎮海里,451
10013030014,嘉蓮里,4496
10013030015,南平里,512
10013030016,船頭里,5014
10013030017,下?里,498
10013030018,大潭里,9245
10013030019,興東里,8450
10013030020,興農里,2814
10013030021,興和里,6585
10013030022,共和里,3928
10013030023,大鵬里,598
10013040001,城南里,4123
10013040002,城北里,6142
10013040003,城西里,6640
10013040004,山腳里,8505
10013040005,網紗里,2006
10013040006,仁壽里,4610
10013040007,茄湖里,6919
10013040008,頭溝里,5326
10013040009,四溝里,6470
10013040010,德和里,7057
10013040011,龍水里,2967
10013040012,山海里,122
10013040013,大光里,7292
10013040014,水泉里,8783
10013040015,南灣里,9737
10013040016,墾丁里,7726
10013040017,鵝鑾里,5281
10013050001,萬安村,791
10013050002,萬惠村,907
10013050003,萬全村,8429
10013050004,萬後村,3378
10013050005,萬生村,7906
10013050006,寶厝村,9116
10013050007,四維村,7319
10013050008,竹林村,4744
10013050009,廣安村,3993
10013050010,田厝村,7102
10013050011,崙頂村,9591
10013050012,?北村,4202
10013050013,?南村,7478
10013050014,上村村,2490
10013050015,加興村,4673
10013050016,社口村,5945
10013050017,磚寮村,4720
10013050018,社皮村,5681
10013050019,社上村,1936
10013050020,社中村,2139
10013050021,水泉村,8467
10013050022,新庄村,6594
10013050023,香社村,9799
10013050024,後村村,8410
10013050025,新鐘村,3731
10013050026,灣內村,916
10013050027,興全村,9740
10013050028,興安村,9220
10013050029,水仙村,3169
10013050030,甘棠村,9178
10013060001,進興村,9039
10013060002,新潭村,1171
10013060003,潭頭村,9120
10013060004,香楊村,615
10013060005,長興村,1383
10013060006,德成村,4857
10013060007,德協村,6840
10013060008,復興村,7492
10013060009,崙上村,6812
10013060010,德榮村,5886
10013060011,德和村,5755
10013060012,繁華村,7780
10013060013,繁昌村,1753
10013060014,繁榮村,2871
10013060015,繁隆村,523
10013060016,榮華村,6211
10013070001,新田村,4630
10013070002,麟頂村,3393
10013070003,麟蹄村,1097
10013070004,麟趾村,7649
10013070005,田中村,73
10013070006,田心村,5661
10013070007,田道村,9113
10013080001,九清村,721
10013080002,九塊村,2382
10013080003,九明村,1681
10013080004,玉水村,5732
10013080005,大坵村,9530
10013080006,三塊村,9515
10013080007,後庄村,7790
10013080008,耆老村,7848
10013080009,洽興村,1966
10013080010,東寧村,7353
10013080011,玉泉村,7883
10013090001,玉田村,5749
10013090002,大平村,1942
10013090003,永春村,4490
10013090004,春林村,7406
10013090005,過江村,3399
10013090006,鐵店村,2373
10013090007,塔樓村,6488
10013090008,潮厝村,8516
10013090009,茄苳村,5809
10013090010,載興村,1236
10013090011,土庫村,5277
10013090012,三?村,9051
10013090013,中和村,4873
10013090014,瀰力村,5032
10013100001,新圍村,1122
10013100002,高朗村,8111
10013100003,鹽北村,4906
10013100004,鹽中村,5328
10013100005,鹽南村,5537
10013100006,仕絨村,6002
10013100007,振興村,2038
10013100008,永隆村,9248
10013100009,久愛村,5112
10013100010,洛陽村,1527
10013100011,新二村,9144
10013100012,彭厝村,6104
10013110001,高樹村,2284
10013110002,長榮村,9685
10013110003,東興村,9839
10013110004,東振村,1597
10013110005,源泉村,1189
10013110006,建興村,5105
10013110007,大埔村,942
10013110008,菜寮村,9229
10013110009,司馬村,5610
10013110010,舊寮村,1420
10013110011,新豐村,1638
10013110012,泰山村,6509
10013110013,南華村,2279
10013110014,廣福村,3989
10013110015,廣興村,4304
10013110016,舊庄村,2843
10013110017,田子村,39
10013110018,鹽樹村,2091
10013110019,新南村,2299
10013120001,萬巒村,4084
10013120002,萬全村,8923
10013120003,萬和村,913
10013120004,鹿寮村,9347
10013120005,硫黃村,7360
10013120006,泗溝村,6375
10013120007,五溝村,6376
10013120008,成德村,4475
10013120009,萬金村,5562
10013120010,赤山村,8192
10013120011,佳佐村,5689
10013120012,佳和村,1448
10013120013,新厝村,2924
10013120014,新置村,3781
10013130001,內埔村,626
10013130002,內田村,13
10013130003,興南村,8333
10013130004,義亭村,6162
10013130005,美和村,4628
10013130006,和興村,1926
10013130007,東寧村,3157
10013130008,豐田村,1481
10013130009,振豐村,1701
10013130010,富田村,7187
10013130011,竹圍村,4824
10013130012,東勢村,4066
10013130013,東片村,911
10013130014,上樹村,2395
10013130015,老埤村,3778
10013130016,中林村,4206
10013130017,龍泉村,2898
10013130018,龍潭村,533
10013130019,建興村,4101
10013130020,大新村,7718
10013130021,黎明村,6092
10013130022,隘寮村,8192
10013130023,水門村,8236
10013140001,竹田村,7539
10013140002,竹南村,5670
10013140003,糶糴村,3254
10013140004,履豐村,7070
10013140005,頭崙村,9570
10013140006,二崙村,1165
10013140007,美崙村,4179
10013140008,南勢村,7590
10013140009,西勢村,6342
10013140010,福田村,4719
10013140011,永豐村,8401
10013140012,六巷村,7962
10013140013,泗洲村,4100
10013140014,大湖村,9632
10013140015,鳳明村,4413
10013150001,新埤村,3773
10013150002,建功村,2525
10013150003,打鐵村,9964
10013150004,南豐村,7920
10013150005,萬隆村,2228
10013150006,箕湖村,9902
10013150007,餉潭村,606
10013160001,枋寮村,4165
10013160002,新龍村,2058
10013160003,保生村,4916
10013160004,中寮村,1276
10013160005,安樂村,9749
10013160006,隆山村,706
10013160007,天時村,4441
10013160008,地利村,8055
10013160009,人和村,3641
10013160010,內寮村,7980
10013160011,新開村,3808
10013160012,太源村,187
10013160013,玉泉村,6410
10013160014,東海村,4023
10013160015,大庄村,7084
10013170001,瓦?村,6806
10013170002,仙吉村,2463
10013170003,田洋村,4687
10013170004,港墘村,6841
10013170005,內庄村,9145
10013170006,新東村,4213
10013170007,新園村,530
10013170008,烏龍村,7488
10013170009,興龍村,1380
10013170010,中洲村,4526
10013170011,南龍村,5234
10013170012,港西村,6384
10013170013,五房村,5346
10013170014,鹽埔村,3174
10013170015,共和村,6169
10013180001,崁頂村,3065
10013180002,園寮村,9365
10013180003,圍內村,1072
10013180004,力社村,1246
10013180005,洲子村,2769
10013180006,北勢村,9224
10013180007,越溪村,3262
10013180008,港東村,8303
10013190001,林邊村,2856
10013190002,光林村,1907
10013190003,仁和村,1387
10013190004,中林村,8556
10013190005,永樂村,763
10013190006,水利村,2738
10013190007,崎?村,9782
10013190008,田厝村,6851
10013190009,竹林村,5310
10013190010,鎮安村,7574
10013200001,溪洲村,808
10013200002,溪南村,4056
10013200003,仁里村,8971
10013200004,溪北村,9021
10013200005,七塊村,468
10013200006,萬華村,7045
10013200007,米崙村,4352
10013200008,壽元村,7661
10013200009,同安村,3359
10013200010,南安村,8090
10013210001,佳冬村,3714
10013210002,六根村,9970
10013210003,賴家村,1048
10013210004,萬建村,836
10013210005,石光村,8481
10013210006,玉光村,597
10013210007,昌隆村,5575
10013210008,豐隆村,1027
10013210009,大同村,1479
10013210010,羌園村,7658
10013210011,燄溫村,4720
10013210012,塭豐村,4884
10013220001,本福村,3901
10013220002,中福村,3836
10013220003,漁福村,9573
10013220004,大福村,2963
10013220005,南福村,5296
10013220006,天福村,741
10013220007,上福村,9915
10013220008,杉福村,5326
10013230001,福興村,9483
10013230002,福安村,9901
10013230003,田中村,6030
10013230004,海口村,8160
10013230005,統埔村,6329
10013230006,溫泉村,3128
10013230007,保力村,7431
10013230008,新街村,1558
10013230009,埔墘村,8310
10013230010,射寮村,1359
10013230011,後灣村,7920
10013240001,滿州村,6412
10013240002,里德村,490
10013240003,永靖村,115
10013240004,港口村,5359
10013240005,?林村,9141
10013240006,長樂村,6668
10013240007,九棚村,4047
10013240008,港仔村,2824
10013250001,枋山村,7992
10013250002,加祿村,6493
10013250003,楓港村,1433
10013250004,善餘村,4031
10013260001,三地村,5067
10013260002,達來村,1688
10013260003,德文村,7437
10013260004,大社村,7914
10013260005,賽嘉村,1767
10013260006,口社村,8776
10013260007,馬兒村,1078
10013260008,安坡村,7335
10013260009,青山村,6345
10013260010,青葉村,870
10013270001,霧臺村,8631
10013270002,阿禮村,9601
10013270003,吉露村,1914
10013270004,大武村,9929
10013270005,佳暮村,424
10013270006,好茶村,8464
10013280001,瑪家村,6835
10013280002,北葉村,1486
10013280003,?山村,9144
10013280004,佳義村,4462
10013280005,排灣村,9533
10013280006,三和村,8899
10013290001,佳平村,6148
10013290002,武潭村,8850
10013290003,平和村,2530
10013290004,佳興村,1486
10013290005,泰武村,8958
10013290006,萬安村,1641
10013300001,來義村,773
10013300002,義林村,553
10013300003,丹林村,9638
10013300004,古樓村,6143
10013300005,文樂村,8202
10013300006,望嘉村,1144
10013300007,南和村,2928
10013310001,春日村,3594
10013310002,古華村,5323
10013310003,士文村,4319
10013310004,七佳村,5366
10013310005,歸崇村,105
10013310006,力里村,5825
10013320001,楓林村,6095
10013320002,丹路村,8899
10013320003,草埔村,6970
10013320004,內文村,868
10013320005,竹坑村,6105
10013320006,獅子村,5591
10013320007,內獅村,7397
10013320008,南世村,143
10013330001,石門村,3590
10013330002,牡丹村,6231
10013330003,東源村,1833
10013330004,旭海村,4509
10013330005,高士村,9610
10013330006,四林村,2485
10014010001,富岡里,8399
10014010002,富豐里,1329
10014010003,岩灣里,8507
10014010004,南王里,4547
10014010005,卑南里,4723
10014010006,南榮里,7384
10014010007,新生里,1720
10014010008,民生里,4149
10014010009,寶桑里,7992
10014010010,馬蘭里,2224
10014010011,中心里,1431
10014010012,自強里,2553
10014010013,民族里,940
10014010014,四維里,9634
10014010015,中華里,4485
10014010016,強國里,6196
10014010017,建國里,4802
10014010018,民權里,7562
10014010019,仁愛里,7262
10014010020,中正里,1360
10014010021,大同里,7543
10014010022,成功里,3176
10014010023,文化里,2594
10014010024,中山里,1910
10014010025,復國里,2693
10014010026,興國里,2509
10014010027,復興里,412
10014010028,鐵花里,4255
10014010029,新園里,9517
10014010030,豐田里,3013
10014010031,豐年里,6286
10014010032,光明里,2492
10014010033,豐樂里,8057
10014010034,永樂里,8536
10014010035,康樂里,6185
10014010036,東海里,5755
10014010037,新興里,6546
10014010038,豐榮里,713
10014010039,豐谷里,39
10014010040,豐里里,8160
10014010041,豐原里,5115
10014010042,建和里,6455
10014010043,建興里,7550
10014010044,建業里,8521
10014010045,知本里,9988
10014010046,建農里,5864
10014020001,博愛里,1758
10014020002,忠孝里,4287
10014020003,三仙里,2727
10014020004,三民里,1131
10014020005,忠智里,5710
10014020006,忠仁里,9951
10014020007,和平里,7341
10014020008,信義里,716
10014030001,德高里,1985
10014030002,豐泉里,6139
10014030003,新福里,5590
10014030004,中福里,8116
10014030005,里?里,4522
10014030006,電光里,4060
10014030007,月眉里,2737
10014040001,嘉豐村,6806
10014040002,利吉村,5931
10014040003,富山村,7109
10014040004,富源村,892
10014040005,明峰村,3383
10014040006,初鹿村,747
10014040007,美農村,4567
10014040008,賓朗村,8354
10014040009,泰安村,7386
10014040010,太平村,68
10014040011,利嘉村,9281
10014040012,東興村,6935
10014040013,溫泉村,567
10014050001,瑞和村,1617
10014050002,瑞豐村,8936
10014050003,瑞源村,9307
10014050004,永安村,2499
10014050005,瑞隆村,7803
10014050006,鹿野村,5979
10014050007,龍田村,915
10014060001,福文村,8184
10014060002,慶豐村,3756
10014060003,大坡村,8679
10014060004,大埔村,814
10014060005,福原村,6079
10014060006,錦園村,8330
10014060007,新興村,8369
10014060008,萬安村,2422
10014060009,富興村,7964
10014060010,振興村,9269
10014070001,北源村,3815
10014070002,泰源村,424
10014070003,東河村,1281
10014070004,尚德村,3432
10014070005,隆昌村,4799
10014070006,興昌村,5524
10014070007,都蘭村,9778
10014080001,樟原村,5686
10014080002,三間村,3199
10014080003,忠勇村,8125
10014080004,長濱村,3792
10014080005,竹湖村,9832
10014080006,寧埔村,9878
10014090001,美和村,9061
10014090002,三和村,473
10014090003,華源村,1175
10014090004,北里村,1502
10014090005,泰和村,6945
10014090006,大王村,1135
10014090007,香蘭村,4133
10014090008,金崙村,3823
10014090009,多良村,856
10014100001,大竹村,5144
10014100002,大鳥村,1842
10014100003,大武村,7528
10014100004,尚武村,8751
10014100005,南興村,2887
10014110001,公?村,1519
10014110002,中寮村,3539
10014110003,南寮村,5660
10014120001,廣原村,4081
10014120002,霧鹿村,1373
10014120003,利稻村,6616
10014120004,海端村,1105
10014120005,崁頂村,7774
10014120006,加拿村,2591
10014130001,武陵村,4830
10014130002,永康村,4248
10014130003,紅葉村,7036
10014130004,鸞山村,639
10014130005,桃源村,495
10014140001,新興村,5657
10014140002,正興村,1264
10014140003,嘉蘭村,8235
10014140004,賓茂村,2130
10014140005,歷坵村,1712
10014150001,台?村,6533
10014150002,土?村,559
10014150003,新化村,6696
10014150004,安朔村,9150
10014150005,森永村,3308
10014150006,南田村,2391
10014160001,東清村,4443
10014160002,朗島村,6314
10014160003,紅頭村,5496
10014160004,椰油村,6383
10015010001,民立里,3337
10015010002,民運里,1508
10015010003,民族里,158
10015010004,主信里,7859
10015010005,主睦里,3302
10015010006,主和里,1394
10015010007,國威里,5268
10015010008,國風里,4601
10015010009,民德里,4519
10015010010,民意里,5709
10015010011,民治里,2677
10015010012,主義里,6223
10015010013,主工里,5770
10015010014,主農里,6118
10015010015,國治里,6062
10015010016,國富里,7795
10015010017,民政里,1210
10015010018,民勤里,6481
10015010019,民生里,4506
10015010020,主商里,1188
10015010021,主學里,2349
10015010022,國光里,2346
10015010023,國聯里,6740
10015010024,國強里,6002
